 11.2, 4339886.943, -116173.912, 4656861.752
 11.3, 4339888.349, -116172.868, 4656860.476
 11.4, 4339889.768, -116171.814, 4656859.188
 11.5, 4339891.200, -116170.751, 4656857.889
 11.6, 4339892.645, -116169.678, 4656856.578
 11.7, 4339894.102, -116168.596, 4656855.256
 11.8, 4339895.573, -116167.505, 4656853.922
 11.9, 4339897.056, -116166.404, 4656852.576
 12.0, 4339898.551, -116165.294, 4656851.220
 12.1, 4339900.059, -116164.174, 4656849.851
 12.2, 4339901.580, -116163.045, 4656848.471
 12.3, 4339903.114, -116161.906, 4656847.079
 12.4, 4339904.661, -116160.758, 4656845.676
 12.5, 4339906.220, -116159.600, 4656844.262
 12.6, 4339907.792, -116158.433, 4656842.835
 12.7, 4339909.377, -116157.257, 4656841.397
 12.8, 4339910.974, -116156.071, 4656839.948
 12.9, 4339912.584, -116154.875, 4656838.487
 13.0, 4339914.207, -116153.670, 4656837.015
 13.1, 4339915.843, -116152.456, 4656835.531
 13.2, 4339917.491, -116151.232, 4656834.035
 13.3, 4339919.152, -116149.999, 4656832.528
 13.4, 4339920.826, -116148.757, 4656831.009
 13.5, 4339922.512, -116147.504, 4656829.479
 13.6, 4339924.212, -116146.243, 4656827.938
 13.7, 4339925.924, -116144.972, 4656826.384
 13.8, 4339927.648, -116143.691, 4656824.819
 13.9, 4339929.386, -116142.402, 4656823.243
 14.0, 4339931.136, -116141.102, 4656821.655
 14.1, 4339932.899, -116139.793, 4656820.056
 14.2, 4339934.674, -116138.475, 4656818.445
 14.3, 4339936.461, -116137.149, 4656816.823
 14.4, 4339938.257, -116135.816, 4656815.194
 14.5, 4339940.057, -116134.479, 4656813.561
 14.6, 4339941.860, -116133.141, 4656811.925
 14.7, 4339943.662, -116131.802, 4656810.289
 14.8, 4339945.465, -116130.464, 4656808.654
 14.9, 4339947.268, -116129.126, 4656807.018
 15.0, 4339949.070, -116127.787, 4656805.383
 15.1, 4339950.873, -116126.449, 4656803.747
